hid,name,longitude,latitude,distance_km,checkin_date,最早预定日期,最晚预定日期,search_quantity,try_quantity,order_quantity
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/22,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/23,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/24,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/25,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/26,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/27,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/28,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/29,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/4/30,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/1,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/2,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/3,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/4,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/5,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/6,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/7,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/8,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/9,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/10,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/11,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/12,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/13,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/14,20260525,20260525,,,
652265,山水时尚酒店(广州黄埔东路大沙东地铁站店）,113.462418,23.101069,6.666759226203917,2026/5/15,20260525,20260525,,,
