hid,name,longitude,latitude,distance_km,预定日期,查价数,试单数,订单数
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260420,4504,4,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260421,4853,4,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260422,5056,5,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260423,4891,2,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260424,8530,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260425,11302,3,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260426,11819,10,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260427,,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260428,,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260429,9259,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260430,11022,2,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260501,10590,6,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260502,9606,41,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260503,8413,27,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260504,9412,10,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260505,9473,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260506,10019,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260507,8617,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260508,9450,2,1
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260509,8460,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260510,7913,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260511,7007,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260512,8700,9,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260513,5404,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260514,5256,4,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260515,5500,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260516,5781,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260517,5828,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260518,6078,3,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260519,6325,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260520,6299,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260521,6180,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260522,6712,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260523,6174,22,1
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260524,5589,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260525,6016,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260526,5493,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260527,5118,9,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260528,5370,3,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260529,5642,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260530,7267,3,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260531,6999,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260601,7009,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260602,6474,5,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260603,6848,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260604,7006,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260605,8283,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260606,8316,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260607,6990,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260608,7363,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260609,6502,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260610,6932,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260611,6879,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260612,8443,6,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260613,13195,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260614,12199,4,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260615,11478,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260616,11026,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260617,10286,,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260618,10807,1,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260619,11367,2,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260620,10289,5,
281000,广州圣丰索菲特大酒店,113.315885,23.138155,9.523213567785469,20260621,10437,,
